id,imei,imsi,iccid
"+39 2492 0500751",995991363244192,222974261663821,80825361485019122712065
"+39 7601 00436205",508710893655465,222906218070609,03605004686947830418883
"+39 327 6967686",556452674973046,222762329188091,05404246071788064924636
"+39 690 40 10 7889",725032853634399,222695762688111,39242132503458797737847
"+39 035 39279671",671183207524440,222255186725392,14166918852864271320923
"+39 5249 81772317",631544535353076,222525815594599,48853309321269835058749
"+39 8491 4588200",389639700334234,222076754548612,58470221748265376785918
"+39 86 0025234",006130269806682,222756776782240,93762333044329240699289
"+39 703 33404203",414976570758277,222726401547109,18964973327707009076977
"+39 13 2965192",118420261843394,222469946498136,00737863501677590804217
"+39 1192 5616485",585877126379563,222601479644069,83980790700051630265348
"+39 265 18 76 3577",321197508036874,222712036493210,17397420995155489224778
"+39 37 47343053",476942049013178,222504680753558,73533745914022997225521
"+39 2447 45880622",658775392093631,222200998978171,35996818573174157674612
"+39 1097 3527294",147627099732442,222488611436494,01284777740828679404571
"+39 080 37089456",951255572972866,222792614368217,74961130383555050094918
"+39 03 77737454",475027688016525,222958188971914,53015791389522270500416
"+39 3035 36127923",485746672563527,222054301475335,44438500381869527062364
"+39 395 31467712",302448972717942,222230940926348,63151472312414709080867
"+39 773 91916502",216099115362412,222660485166965,90319846215290064274039
"+39 62 04117217",099131529030608,222153089693657,66476804876776103866395
"+39 060 47194948",087565721968202,222969834748936,98040124063490584977483
"+39 999 8503043",961942447562323,222488392079717,75646783428189595346634
"+39 90 3397367",115347153679847,222085287577866,44113363219692950904024
"+39 47 4233124",110577782518249,222483241303574,68045202184804521167329
"+39 23 09739996",826763903881238,222592219825837,98099300700838899852632
"+39 220 12445633",832543475059534,222318781718159,13726895754938335426696
"+39 47 85280062",440648460689999,222715885085062,94266304466945191393322
"+39 340 8670382",837199867991977,222216743101020,64542354737086706495992
"+39 74 5884110",893892968361816,222292768023394,45638178022920281396145
"+39 79 59146042",679459962208128,222149253214154,47791057075569193369822
"+39 1392 10967693",541124035920762,222322902211161,82218082281518528544443
"+39 12 3792511",438918240152749,222139941355130,29596798704401830746639
"+39 5239 8963699",240233926230522,222232236404035,84534677810625716432669
"+39 829 82 76 8411",492957864239617,222789594420614,71712017837436481153988
"+39 9657 2576137",759278173568036,222379063288304,60587887897049147623787
"+39 4781 39053283",089966788970008,222698235467347,33072411922130147833522
"+39 980 5124724",743108052427161,222291901648204,03775673130618083392426
"+39 2632 17541747",946037904297446,222380142936885,82963541735101628987558
"+39 666 82862402",036275477445643,222296115982412,50323678146357991002103
"+39 968 8128747",978800246031984,222784675591871,13121373362477116803545
"+39 51 7794236",001485600603650,222749684743956,16334186842268251665597
"+39 60 88112185",739335272886159,222227888791174,81944377953924884967281
"+39 770 38241339",570369786549666,222596435964462,17807812989592500529035
"+39 315 07221318",244314616061710,222125303788815,03274845125207759201462
"+39 827 62 02 3043",975400302538569,222191079016747,87361789638894461308813
"+39 35 49000885",935355327481006,222526750559686,59830811575009839319470
"+39 16 4647356",164658918484681,222621538222564,13770601640936060086458
"+39 28 0827793",595287375370859,222718587274236,24968360255996985194991
"+39 818 81593490",201820172952689,222570422669723,04118511812683140837699
"+39 802 65404780",275393409853618,222946262968058,10993866851427703576816
"+39 9674 0707222",011147100754106,222983195754704,86693737368630406698231
"+39 1300 0686335",430598538543177,222909187004879,80777608016925692082467
"+39 097 0526919",589157065992999,222859308888574,25477876463846299018226
"+39 283 99 75 7160",987173815579265,222606377788621,06361231508562654627600
"+39 6478 2635347",545308393648133,222455225587717,99608941684799803235665
"+39 897 44875490",875166445593834,222525042117194,15224623468244049927086
"+39 7918 94287447",738403191451694,222077238730824,57710652774838624202368
"+39 8685 36663479",957927026978418,222805186256561,41430000583148022057109
"+39 156 76747864",631045191478975,222200142950945,90588331731507663974368
"+39 25 59031596",899640626779133,222869044115560,50902570833651995141487
"+39 137 0679834",304102814092547,222300471852195,09721251713674832332397
"+39 38 1885998",845089279256426,222876209520217,39453846703561573772180
"+39 983 7715062",136291210922821,222422616107887,32357316499034008530601
"+39 378 6794992",212649772358519,222049054775584,83862579010246054658961
"+39 7933 6600051",430286300487977,222121889544176,02347092477762611269394
"+39 640 00191750",414898857431594,222095824392420,20836004655887749931158
"+39 311 87 80 5512",346961934476827,222833257429480,87966046081249416961891
"+39 918 24287455",888453986468922,222516118706146,04766229522882177943066
"+39 973 01117979",888018086680013,222687225264129,15963333438293098515035
"+39 683 56799790",591289106214574,222563383498491,42086617059437434473595
"+39 921 3097846",952407952736457,222499184440148,37153415768173259896789
"+39 922 51166212",345778278688028,222096733783075,64945146356796434351423
"+39 08 8728885",905766499151589,222447924559671,62373133444309394155359
"+39 904 72 13 7751",233358939321494,222138362754958,15403365342762581815511
"+39 0821 65836981",461243716196249,222893618296360,86852035770538145608577
"+39 412 09468653",824235681454050,222759660958896,75549755429768039978568
"+39 3194 1972945",690187897887949,222941744968022,62488819567664546449093
"+39 461 46 27 4899",842135982947935,222413174843292,87212308854302219937526
"+39 0926 90872448",668783343720060,222344807804550,49989541834386357649946
"+39 50 27542556",964084589596780,222170504211334,15114309108554109045529
"+39 6365 2053145",917826275660488,222553418191971,96273399382042420068854
"+39 6116 20198657",768039781900113,222504630783903,26542794804800451580780
"+39 221 0562485",158783729745621,222532015696463,76405255290817783900902
"+39 07 2216027",434254710365403,222003137511734,79805676904951265594878
"+39 501 50566126",627327525347720,222040419725036,97160813530079708651535
"+39 63 45631445",662907907658152,222750694295523,88187060698372658952340
"+39 6465 15815979",341275556643944,222369982828690,60699969054042449948796
"+39 1668 94854444",167264651986177,222777414339689,61408850945706965835901
"+39 06 7735264",747258014432035,222523151762461,20766239169924032305694
"+39 9822 2242750",565110121511897,222698250455730,40696455436806945370919
"+39 280 69 17 0732",693209136499190,222940934703162,36844306601160412852733
"+39 16 99179585",290914676552939,222724567043175,55185249293764443875639
"+39 7749 19578281",345543349560329,222077110639593,84351396565519036912910
"+39 19 72511504",938167310752864,222826158825165,40792265417954964550570
"+39 25 14192629",426123912525272,222987429898420,11880985583783791102544
"+39 94 65066457",710199731962842,222610243307700,00237494398185940730616
"+39 6276 9013475",814474025977516,222988246965659,28780647721219161983985
"+39 628 9085765",479499317595128,222226690827487,49013395732691558918048
"+39 586 86 39 9604",308302749048764,222258805747830,54926034997504076686677
"+39 346 78891349",366905620820355,222799935361597,00173616894479953354627
"+39 472 90204211",470860039191299,222281676808166,10221507831683810498752
"+39 99 51893473",089422209890730,222072320462809,20711329194477567278715
"+39 82 4386411",556553052172125,222898763746738,41644672012526370285324
"+39 4711 57038000",925971770700221,222644696278605,90642106435364904167512
"+39 37 86054504",810204968130235,222414794817384,43673707151605892352658
"+39 278 82445386",694001494688228,222142349405369,96506166313767980122420
"+39 8285 54464527",458400201432605,222472633766722,14858130627113410884244
"+39 58 52796186",542371676061765,222711598775142,99197867171512349259253
"+39 8411 23450149",653636078675031,222154792871042,94740953739992790550804
"+39 513 06410761",127621916959738,222204020194450,36379963715869038544557
"+39 32 6676570",209365375512395,222802634463059,59801179655176839096372
"+39 90 77199706",516683803921477,222474393095371,32385549692662463977631
"+39 0287 48372049",603202110296236,222014629337304,04450055973181278980331
"+39 7558 28958033",659435280679012,222071076559442,34357415205811160244761
"+39 051 3635526",669821414100520,222411298651308,09542583312437359233655
"+39 32 4361185",316915540543939,222425270805149,87998028945193587694137
"+39 776 55 71 3634",971517737847705,222971197207650,60155985442942364582260
"+39 8912 68938919",347988584062747,222842480548791,65175104243907443524934
"+39 64 97414705",500388461629093,222372003126092,43029608779232779105357
"+39 03 9736492",671988265678726,222125904070612,93744950619520573291624
"+39 88 7517750",944046726487582,222188185255903,85876313035545461071393
"+39 782 6731731",580461420698567,222842602018012,76866472200046307342423
"+39 31 43874964",554567535753253,222682821488089,60686895111773354280725
"+39 98 40348804",438794455136887,222034176117966,20083463318004360990870
"+39 86 1517386",912906455500004,222948030680209,19285588525568098188826
"+39 451 4212954",207017020595166,222504226160052,12291353328012425778434
"+39 04 18550489",692802761869447,222687754183202,15411259114120201641745
"+39 65 5123994",420063188600373,222751149379883,04162529221944813678519
"+39 70 8151089",052599675056723,222186212778980,17846882093102385904300
"+39 5484 1202921",166568892648805,222479508886987,64682769390167137970501
"+39 362 22334204",523418274780370,222467365229415,62754181538506164280854
"+39 007 26817746",879841730876443,222857180444647,05501442865316462349235
"+39 037 69 86 6547",499573609573740,222120267764853,72572117812819708324694
"+39 450 1265078",068452954022820,222458906084150,47682325339352311336592
"+39 675 61760416",856999446266668,222737040217436,69488873272160950071273
"+39 5139 7914420",195555768964148,222937772264364,25418481752016939220506
"+39 8181 5432860",594379620711820,222133953240014,85633362388033711408685
"+39 9261 6415219",332472016195422,222320468510458,29664295726211423682648
"+39 610 53 69 2779",765250496107554,222016103157966,81938396437191053977822
"+39 928 43755499",593158220120348,222929441606244,47271001695658613013024
"+39 0329 32283530",120942592735524,222507739306421,87863072012031225525297
"+39 403 08456426",145251852253009,222659962124365,48096491811700891596255
"+39 199 16921257",349777861475344,222822472438632,88465874670782515621178
"+39 20 60659548",315136746381690,222535378251798,04723592872177173455192
"+39 9075 73681274",028668460892062,222637950136102,62699905332576821817925
"+39 67 04935272",371944011946159,222614992884791,37387780677793144902768
"+39 00 3765918",644841655078458,222009534350995,98641746669003426394774
"+39 825 03 91 4109",309132722632196,222898765009442,21999601877211290657227
"+39 548 09 55 7358",536841705634525,222337565692452,36333766522451350137933
"+39 03 6787999",418126528002065,222680518438934,49458305547746808569490
"+39 348 52 12 3577",738557992088540,222724345128886,97009978776899709479944
"+39 420 4064977",482889520982144,222838799368968,25008412618723928315669
"+39 98 3561878",710876111747857,222218089818394,01764016859293329837036
"+39 48 49285759",829353189218235,222609444945609,19588341626081774497707
"+39 79 3265675",512651124330490,222698743076595,51815295025749707595002
"+39 557 29464628",168188844649203,222504672802590,96406917568966099382797
"+39 20 9564203",387612249608063,222715561585951,83043443762109840435139
"+39 913 87 53 2051",813735482843396,222001555723210,26033565185176849341642
"+39 4873 9834835",332812105658147,222928539549319,08488607463522953799391
"+39 337 44 60 0895",637305763800673,222271463688446,69389663175962590622321
"+39 493 2350484",274128394411670,222895319455844,96235680999975843497090
