id,bank_office,phone_number
4345529604781017,6230.1608,"+39 6387 74575976"
4201155486471825,5040.1602,"+39 6354 1732503"
4022936987155661,6230.1658,"+39 5059 9870950"
4128302334873188,5387.1603,"+39 5099 9021434"
4481132325578905,7601.1621,"+39 72 0304167"
4921913920096775,5584.1718,"+39 9310 41393058"
4863904870636983,2008.1613,"+39 4675 16026967"
4229753597263780,6230.1623,"+39 278 0288742"
4253982336022566,7601.1701,"+39 67 6155255"
4865394199610547,7601.1605,"+39 707 56 71 0306"
4384232617851933,3069.9420,"+39 146 6349576"
4477041607727088,2008.1646,"+39 5786 0381900"
4072299631776096,1025.1640,"+39 384 7640784"
4776431426910411,1030.1646,"+39 013 2998582"
4771345425390281,3069.9583,"+39 049 04 05 4614"
4861701223626188,5728.1608,"+39 1796 10310447"
4109338093672836,7601.1717,"+39 355 55066652"
4417309342464439,3104.1606,"+39 325 9764603"
4633910306325249,6230.1657,"+39 00 64711483"
4795803673004931,5034.1623,"+39 563 0847554"
4619331841018470,7601.1616,"+39 471 2885176"
4076882170586889,5387.1603,"+39 8597 11809940"
4555527809833877,1030.1601,"+39 5990 67200069"
4144456443770386,5048.1692,"+39 61 13225589"
4697162356622850,36044.1600,"+39 756 78257230"
4228802073951789,1025.1613,"+39 5138 60993810"
4060485065575096,3226.1601,"+39 771 22064626"
4934553868825200,3226.1602,"+39 16 50162388"
4890184590423346,3069.9541,"+39 2572 9173675"
4885397251990935,5048.1797,"+39 965 66791939"
4775945759897433,7601.1618,"+39 60 8722830"
4500580554380459,1025.1664,"+39 9734 33282171"
4226621652583132,3556.1620,"+39 99 9792176"
4239528771050916,7601.1712,"+39 4152 8699630"
4834128698933952,2002.1609,"+39 9044 0198867"
4451103348262716,1005.1637,"+39 538 9728429"
4376041407573049,7601.1615,"+39 32 8557617"
4021077316938336,1030.1634,"+39 05 96404211"
4407815265462731,2008.1743,"+39 855 5227693"
4489686367840921,2008.1633,"+39 1602 5352840"
4939185208077666,5584.1642,"+39 02 9518361"
4479361275719862,1005.1637,"+39 674 4325366"
4601585102189458,7601.1600,"+39 358 6542396"
4105257225003906,2008.1617,"+39 564 1711825"
4538477325639774,5696.1607,"+39 117 73 08 7741"
4175981964119582,2008.1641,"+39 8707 5428065"
4385770246171750,1020.1610,"+39 844 83254764"
4931791762929420,2008.1679,"+39 117 43 48 9429"
4221170935861613,7601.1681,"+39 0552 5507239"
4565389942415502,7601.1660,"+39 7575 6748567"
4954814498351016,1030.1679,"+39 292 7831062"
4291084110967613,7601.1694,"+39 1367 8350825"
4175629520256501,7601.1642,"+39 35 7979085"
4095254492812780,2002.1619,"+39 23 4749888"
4867730816048090,5696.1637,"+39 63 8750917"
4406334044896913,2008.1641,"+39 7834 2735161"
4681586671300602,1030.1662,"+39 84 7703708"
4749317818732279,2008.1743,"+39 35 3956165"
4171986382644644,2002.1633,"+39 583 26895220"
4247442515239670,5696.1621,"+39 39 86347083"
4122701870204334,2002.1603,"+39 86 94762170"
4646304521757425,1030.1611,"+39 3580 0725544"
4233771267301189,2008.1702,"+39 854 5146372"
4417500132050772,2008.1600,"+39 0497 5292506"
4770059349627113,1030.1796,"+39 2394 7218259"
4345579000933639,3069.9528,"+39 506 82447877"
4088161938252381,5024.1602,"+39 2962 75262449"
4705008794338478,5387.1607,"+39 0597 0226825"
4161007796818013,3556.1604,"+39 91 76456477"
4034023754508269,2008.1650,"+39 3594 9435903"
4060859106749482,7601.1616,"+39 286 00 87 5308"
4689614503199042,2008.9448,"+39 3573 7109026"
4647687553468211,5048.1690,"+39 048 46 61 9257"
4611220637750131,5696.1619,"+39 55 9783964"
4596695025835363,6230.1602,"+39 318 0344333"
4203832103952969,3069.9515,"+39 55 50318650"
4271954088220571,5040.1790,"+39 23 62997583"
4482268215101140,3069.1620,"+39 68 22069616"
4901045411925917,7601.1662,"+39 296 5483157"
4196519253825579,5584.1718,"+39 1708 78043320"
4507365111706526,1030.1609,"+39 9852 2427983"
4163256329797651,3069.1687,"+39 97 75591739"
4186146069323995,3400.1699,"+39 5594 96787439"
4585100525022524,1030.1632,"+39 760 2120285"
4364696339316967,3104.1616,"+39 62 3024381"
4394037208205342,3002.1623,"+39 0018 01902675"
4848059783565926,5048.1669,"+39 971 98 93 4847"
4064665775097467,2002.1618,"+39 667 4906262"
4759775028794560,7601.1600,"+39 931 85675622"
4092313547620664,5034.1625,"+39 346 12943460"
4332994289605011,5696.1619,"+39 1739 7229035"
4275279169511839,6230.1621,"+39 3711 5590449"
4129168156343587,3069.1610,"+39 4570 6201477"
4148621213532573,5034.1629,"+39 2463 61627134"
4066028569386315,5034.1660,"+39 748 76059628"
4387883258303233,6230.1609,"+39 8375 50085652"
4236992057309763,2002.1618,"+39 5591 52441603"
4451741372890223,3223.1607,"+39 918 0305611"
4129796430785247,3002.1702,"+39 53 71012072"
4820540736197240,3002.1633,"+39 38 17314205"
4851018199007943,7601.1701,"+39 276 36101013"
4069040876711132,5048.1681,"+39 0140 39150566"
4174069209162418,3069.9471,"+39 1093 26599847"
4812507105148708,2008.1642,"+39 989 8052401"
4443991520871036,7601.1627,"+39 8363 4019251"
4101918373010696,3069.9513,"+39 422 68 43 6347"
4600534628205886,1030.1679,"+39 382 93938346"
4289322129614378,2008.1625,"+39 837 6343685"
4336034896278872,7601.1695,"+39 60 34039762"
4572631086751809,2002.1602,"+39 467 5429456"
4753633368839683,1025.1627,"+39 8497 7577996"
4406516809756957,3069.1767,"+39 70 70649374"
4900882152271403,6230.1640,"+39 620 4982871"
4115541994192869,5584.1664,"+39 811 6347602"
4611096711503244,2008.1752,"+39 26 9167433"
4941588893448884,5387.1607,"+39 0836 7995993"
4577954597291734,2008.1642,"+39 13 9447561"
4450548381724082,5164.1627,"+39 50 78423409"
4540506195104059,6230.1658,"+39 8499 5384573"
4483878921053192,7601.33572,"+39 9882 13552209"
4858842039251780,3069.1770,"+39 941 5081331"
4024041784897058,3556.1616,"+39 299 5541174"
4141099720655376,3069.1614,"+39 503 58545187"
4418337530071483,7601.1621,"+39 33 10724821"
4571746392483383,3002.1649,"+39 597 45607971"
4301293030873615,2008.1611,"+39 671 9504360"
4869885030844738,3069.1798,"+39 50 1834069"
4575458408159645,1000.1601,"+39 599 57849121"
4445640617860497,3268.1605,"+39 39 06099934"
4302498144650747,3069.9786,"+39 956 82989842"
4288587345942511,7601.1687,"+39 811 46 21 9802"
4159378807784690,3069.9479,"+39 671 12333477"
4928241852051821,5034.1605,"+39 19 56881755"
4637945372400795,3104.1619,"+39 661 4601485"
4216354062355717,5584.1661,"+39 0465 0190726"
4958819832692054,7601.1738,"+39 9892 10507802"
4710338376743768,5696.1609,"+39 038 9533283"
4750458312533932,2008.1707,"+39 4208 8734949"
4438633354490775,5034.1622,"+39 682 3184810"
4061822703310149,3296.1602,"+39 229 89608541"
4884332427944707,1025.1670,"+39 747 06837487"
4198404321693085,3069.9468,"+39 864 38 85 5865"
4016719006938673,2002.1637,"+39 172 09023111"
4158775238454770,2008.1636,"+39 835 9067127"
4802254473539547,1030.1679,"+39 567 41091340"
4942333230375071,3204.1603,"+39 4352 7169112"
4110259578278328,5428.1601,"+39 96 1123420"
4178842833701348,3069.9494,"+39 6320 29435174"
4687611694506904,2002.1620,"+39 777 5389453"
4459470854527747,1020.1681,"+39 2268 9457036"
4667483259162349,3561.1600,"+39 21 41597726"
4273940966821802,7601.1690,"+39 42 37798943"
4215442724235525,7601.33572,"+39 5119 6511450"
4379279212019421,5584.1662,"+39 738 8402509"
4749728254037108,2002.1653,"+39 399 7833142"
4113107092072841,3069.9496,"+39 933 51336693"
4946882587721192,3069.9562,"+39 9139 80508446"
4476179947876321,5024.1605,"+39 49 8722599"
4571425707329512,5164.1625,"+39 342 5604334"
4605858150333161,7601.1694,"+39 82 6800538"
4335777103029527,3069.1625,"+39 293 2976727"
4793379917421084,1030.1602,"+39 155 29 29 9326"
4535588350365433,7601.1738,"+39 82 4510250"
4218636215135311,2008.1755,"+39 63 4528209"
4538427388636449,7601.1646,"+39 469 58 42 0920"
4985993114723833,3226.1608,"+39 2725 9277268"
4153514747619317,7601.1626,"+39 2095 65665572"
4346805080646349,3001.1631,"+39 928 43755499"
4942381777439974,3069.9791,"+39 625 08525925"
4236434536283772,5164.1628,"+39 7550 7669960"
4716284246351883,2008.1611,"+39 1824 2983170"
4428755032343340,1030.1602,"+39 400 8004028"
4802403753771508,6230.9572,"+39 96 71474555"
4314963618900726,3069.1680,"+39 818 81593490"
4386810828888246,1030.1631,"+39 9717 8134357"
4576032977456929,2008.1681,"+39 12 83773351"
4287295374761064,2002.1635,"+39 519 46547595"
4635633007889598,7601.1713,"+39 964 3170554"
4578051570422557,2002.1788,"+39 1412 51848255"
4183436426715394,5034.1623,"+39 321 19851967"
4242830164308827,5034.1602,"+39 016 9164463"
4342237235403166,7601.1616,"+39 0989 01492909"
4149900633335190,7601.1633,"+39 40 9768543"
4993802212307623,6230.1632,"+39 878 0688335"
4165626305617271,3268.1603,"+39 1348 03124624"
4266038992473448,5428.1684,"+39 844 25 23 2311"
4497273066367926,5048.1798,"+39 43 82525315"
4598638313344977,2008.1707,"+39 21 80412867"
4759374792374914,6230.1607,"+39 869 67 34 9350"
4261037036020483,7601.1714,"+39 5885 2698160"
4195828248018625,7601.1663,"+39 6135 58897310"
4200247628554716,2008.1641,"+39 7662 4180745"
4750533007054384,3069.1626,"+39 18 62434566"
4065875634402597,3127.1604,"+39 0680 0052567"
4956250972468174,2008.1601,"+39 32 4115206"
4237457152892666,5387.1603,"+39 152 03 36 7661"
4188205756165941,2002.1788,"+39 8168 34815159"
4714798038804470,1030.1638,"+39 6778 8304933"
4868693135344054,1030.1665,"+39 1794 49732933"
4158466973022416,5034.1620,"+39 7602 3634153"
4393001630108335,5040.1614,"+39 012 0672213"
4626058998659787,7601.1694,"+39 13 51418267"
4493006195526242,5048.1661,"+39 204 17912094"
4851720445033942,5040.1643,"+39 83 73347766"
4567922632994697,3002.1616,"+39 6476 15247996"
4371899067353977,6230.9555,"+39 040 17 70 5457"
4632293093282498,1030.1645,"+39 9236 4782340"
4733001213420999,1000.1600,"+39 273 68253450"
4614296552032934,7601.1629,"+39 6829 12270296"
4994740574955242,6230.1625,"+39 5347 9179069"
4585417695497892,5034.1611,"+39 1327 87316598"
4154401035454608,3069.9588,"+39 314 15 10 1742"
4385649150601186,5696.1637,"+39 7404 00767538"
4373069130234483,3400.1699,"+39 113 18566852"
4146800356216408,3032.1602,"+39 585 2845864"
4665584737539362,7601.1661,"+39 064 80602152"
4372772295018994,5040.1620,"+39 0695 9210100"
4434022921226769,3069.9546,"+39 9518 0875188"
4298098144402341,3226.1607,"+39 17 4785686"
4549402396325217,5034.1605,"+39 75 28620603"
4246877864033326,5040.1794,"+39 122 15 25 1575"
4681889025992912,2002.1605,"+39 6795 8932108"
4551784266060213,2002.1601,"+39 5804 9718173"
4333205074078523,5040.1642,"+39 37 70786579"
4829738532035405,5584.33991,"+39 8191 89860407"
4689159432574832,3069.1765,"+39 92 55358585"
4804137879602381,2002.1651,"+39 4139 9215296"
4373276280803948,5048.1653,"+39 111 71957461"
4882517570124212,3069.9589,"+39 8423 49629081"
4048450271465141,7601.1657,"+39 4820 06047198"
4530970747440076,1025.1797,"+39 85 5158202"
4094475427886489,5048.1797,"+39 184 91872368"
4358691069018485,1030.1651,"+39 009 04693183"
4690775061605048,3556.1616,"+39 484 83 27 1350"
4767347927550285,3226.1603,"+39 84 87407716"
4769243867550609,1030.1642,"+39 928 2601665"
4171124949413697,7601.1724,"+39 993 02 57 1222"
4300364813564027,3069.1610,"+39 91 8134965"
4770873462606989,2008.1673,"+39 441 7285255"
4538906906211256,7601.1621,"+39 870 38 54 0409"
4025464229392809,7601.1647,"+39 55 8739725"
4827977477675666,6230.1619,"+39 5778 61527430"
4117185216469685,2008.1611,"+39 094 0146685"
4086407487117901,3296.1602,"+39 050 63 31 4755"
4520780717973366,5584.1772,"+39 5424 7913084"
4605944893388801,7601.1692,"+39 119 71539892"
4837993843910388,6230.1621,"+39 3901 5580422"
4165939776004493,3069.9589,"+39 6398 1473624"
4681255292807938,7601.1675,"+39 906 77003670"
4808101769930241,1020.1600,"+39 46 12141328"
4399129565626510,2002.1618,"+39 08 4744794"
4213467293852691,3556.1615,"+39 684 9151326"
4373287290945363,2008.1621,"+39 277 44332740"
4773211674976402,5164.1610,"+39 508 91 40 1674"
4265351658325963,3069.9513,"+39 73 5658734"
4538917367959911,1030.1643,"+39 146 34634913"
4561150067859419,3002.1613,"+39 6820 8878636"
4356383060969740,2008.1612,"+39 163 68 45 7921"
4027363456958316,3069.9543,"+39 0720 61003867"
4547712440875757,7601.1720,"+39 87 8047763"
4282885953145054,7601.1630,"+39 788 46 09 5759"
4884631841591287,3069.1628,"+39 33 3749573"
4550212239273276,1025.1640,"+39 220 8276410"
4057894637572090,1020.1600,"+39 77 45502662"
4034584065590932,1005.1637,"+39 17 6859393"
4964027073733791,1025.1613,"+39 357 93 37 5357"
4061778318472452,5048.1655,"+39 3771 0504892"
4709687876029117,3032.1604,"+39 737 58 09 9083"
4795739800380085,2008.1700,"+39 9574 6461230"
4029201196400603,3002.1611,"+39 05 4589519"
4006351848035286,1025.1609,"+39 8028 4723560"
4063108096784696,7601.1717,"+39 987 29649624"
4916755985001324,2008.1623,"+39 501 0845184"
4975255565559500,2008.1778,"+39 974 39006900"
4732590654755161,7601.1647,"+39 8062 48603011"
4766328202784857,2008.1640,"+39 51 1680392"
4501596863847300,3069.9508,"+39 589 02 06 1547"
4512999352078097,10633.1601,"+39 2992 4541088"
4424132577980353,1030.1645,"+39 22 0557184"
4052913476449262,1025.1672,"+39 3478 51620088"
4716663614290932,5024.1602,"+39 1103 2391370"
4755888573616437,5048.1662,"+39 9962 54390848"
4988738833154050,5584.1648,"+39 063 09374302"
4635208134789860,6230.1653,"+39 05 6756145"
4478823893810242,5728.1607,"+39 2715 2294746"
4103273591830691,6230.1640,"+39 07 8958689"
4706578086874272,5584.1654,"+39 359 5427909"
4574155629753666,3127.1601,"+39 096 3504863"
4890185309463960,5034.1637,"+39 7039 78225857"
4925163085735702,5164.1617,"+39 846 88785738"
4395487257384325,5034.1662,"+39 238 3051408"
4172057483107508,3069.9473,"+39 1553 49939195"
4150351946760540,3002.1624,"+39 48 0512814"
4547022752740247,5696.1623,"+39 03 5977938"
4923914939084578,36044.1600,"+39 32 8165042"
4752520066019273,3226.1603,"+39 761 29236037"
4885971852555139,3069.9786,"+39 08 67090300"
4954652289872869,2002.1605,"+39 02 43240575"
4781977576070102,3002.1627,"+39 9101 3852272"
4792460873442693,3400.1699,"+39 047 43748184"
4242516435510511,2008.1643,"+39 11 7821548"
4890369702700315,5034.1633,"+39 302 09 62 0952"
4622985838103531,1030.1670,"+39 703 6313732"
4605679727730071,7601.1701,"+39 5676 6094106"
4774743345386214,2008.1606,"+39 139 3985816"
4381002124565976,5696.1634,"+39 7658 25598446"
4465311390044007,7601.1642,"+39 7686 41464721"
4878435265717982,6230.1640,"+39 1084 3721913"
4946551751351538,2002.1653,"+39 7264 31667147"
4125703988322773,3226.1600,"+39 1376 84512321"
4184605896704570,3069.9560,"+39 62 41533953"
4055185455191150,5034.1625,"+39 955 1055944"
4243071565644705,2002.1638,"+39 59 80198809"
4643618954747857,5387.1609,"+39 722 20550864"
4721796466636068,3069.9742,"+39 87 1595500"
4630907406228474,5048.1685,"+39 35 9372572"
4739106459062381,6230.1619,"+39 079 69252854"
4539367493639137,7601.1667,"+39 06 6991389"
4181229586515593,5048.1674,"+39 4891 1705649"
4046952782382576,3069.1792,"+39 7437 80490503"
4007498065595184,3069.1616,"+39 7949 69450364"
4789533991879874,5584.33991,"+39 07 4905021"
4353424579644458,2002.1642,"+39 962 48 85 4538"
4060942203702941,2002.1631,"+39 1694 6323966"
4819301412574555,7601.1687,"+39 0868 2962672"
4745538190435553,2008.1626,"+39 342 8962639"
4470174568338707,6230.1624,"+39 16 24350184"
4736273618181107,3069.9469,"+39 269 7825951"
4134983371422401,7601.1637,"+39 69 56294218"
4471119356912410,3069.9451,"+39 9792 29046042"
4891396565880545,5584.1654,"+39 75 35074754"
4880012652601990,1020.1600,"+39 196 0210445"
4972550013899190,5040.1787,"+39 3817 9441760"
4203703491361990,7601.1629,"+39 234 42 04 5376"
4506932184527872,5164.1620,"+39 9889 52833998"
4474328019663644,1025.1668,"+39 60 84570400"
4876784825850037,3069.1610,"+39 9769 97612906"
4121417293548261,5387.1609,"+39 807 57 66 1360"
4277938663101805,2008.1760,"+39 3276 87107262"
4681865653441497,2008.1628,"+39 04 4293928"
4887209525088750,3226.1603,"+39 340 2662286"
4866196157040131,2008.1740,"+39 9447 37352618"
4130259687743440,3069.9559,"+39 010 55 88 2473"
4897991202175699,2002.1631,"+39 15 6776832"
4499808227742158,3104.1603,"+39 7956 0186323"
4189857252254337,5034.1607,"+39 402 71921866"
4418591610827053,5156.1600,"+39 8037 2791069"
4829556770846154,5034.1605,"+39 3802 23238115"
4034906105637474,3069.1680,"+39 023 7410959"
4352497461549259,5048.1687,"+39 2055 3795043"
4982475077625661,3069.9490,"+39 40 1060716"
4253488310543676,2008.1641,"+39 399 4240005"
4239603230880003,3069.1628,"+39 37 37318646"
4883206608112527,2008.1681,"+39 7031 58818796"
4418071257611540,7601.1634,"+39 2370 9040602"
4564705407140429,1030.1790,"+39 988 70 95 6701"
4495080809544352,5034.1630,"+39 99 34103433"
4088740475944045,3226.1612,"+39 2871 5909796"
4487533818386520,3002.1792,"+39 0828 4906932"
4828554929306346,5696.1631,"+39 394 1345533"
4562023388343398,2002.1655,"+39 173 83 93 8143"
4368248954190974,3069.9540,"+39 651 56101346"
4953639767969847,1030.1601,"+39 208 2935353"
4106382396804202,3104.1606,"+39 428 67 47 5707"
4578886887558779,1025.1794,"+39 9497 11575159"
4369266312368461,6230.1670,"+39 335 9149047"
4176081384986360,3069.9533,"+39 2312 8005612"
4462057807519296,2002.1628,"+39 499 72 07 9888"
4230000224359962,3069.9586,"+39 23 13803361"
4823616603209057,1030.1667,"+39 5176 8849737"
4866850764453778,3002.1616,"+39 827 62 02 3043"
4374200898562356,2002.1642,"+39 4193 79027229"
4725155024598888,1030.1601,"+39 6291 6582442"
4697691321577377,5584.1659,"+39 399 6347367"
4051729010352692,7601.1684,"+39 386 19 88 4870"
4160775118847321,7601.1681,"+39 888 4104268"
4568876112435432,5584.1778,"+39 42 1264714"
4065651164089579,1025.1615,"+39 52 9281825"
4702588291085402,1030.1605,"+39 41 1570070"
4817883371556766,5034.1619,"+39 10 8225400"
4759645235134803,3069.1628,"+39 4257 9025157"
4640727822242901,5048.1657,"+39 355 6542468"
4478791679328152,5034.1605,"+39 527 2483891"
4984626620743868,5696.1623,"+39 94 2412329"
4946251141616118,7601.1727,"+39 7539 42474081"
4340302668220552,2008.1733,"+39 110 68260518"
4589938687382186,2002.1653,"+39 802 2718882"
4701429216182738,2002.1662,"+39 470 68 23 6550"
4644444825917218,2008.1635,"+39 959 09 36 1187"
4359561756564571,5034.1626,"+39 3767 18512138"
4443743247838214,3069.9528,"+39 43 4267975"
4306372971377144,3069.9479,"+39 3989 7604009"
4479965109732592,3002.1619,"+39 774 17 37 9327"
4942478066973679,5164.1621,"+39 4251 4760985"
4368661193714596,3002.1633,"+39 028 65553963"
4357802697341923,7601.1666,"+39 96 57903960"
4408208469669948,2002.1633,"+39 201 44014040"
4735555574149859,5048.1659,"+39 77 4130057"
4207291862468186,2008.1681,"+39 1045 9534899"
4872525776881297,3069.1617,"+39 649 06168970"
4916601402178958,3069.9484,"+39 5485 10499948"
4783289458268574,6070.1788,"+39 40 70275045"
4237985391144630,5164.1610,"+39 85 79222690"
4099655717179118,5584.1663,"+39 1762 68844567"
4138799258345895,6070.1797,"+39 839 9541095"
4197406608534032,7601.1622,"+39 90 39059733"
4030503275321395,7601.1616,"+39 617 9916610"
4662711714927749,7601.1629,"+39 34 6423528"
4455679037215749,3003.1600,"+39 037 14267051"
4503630790772014,2002.1629,"+39 4956 07627971"
4853276178268906,6230.9487,"+39 2524 3825252"
4612105063646649,5034.1605,"+39 663 98 41 1738"
4329638653617343,7601.1611,"+39 1406 45875593"
4597113946038637,5024.1605,"+39 936 63724398"
4275898064566802,5584.1659,"+39 522 49 64 5259"
